,lowest_price_good_now,id,dateutc,listing_count,avg_price,lowest_price_good_ago,lowest_price,highest_price,city,venuename,venuescore,ticket_score,home_team,away_team,hometeamscore,awayteamscore,daysaway,dateloaded,cntStars_home,WPCT_home,STRK_home,rankNBA_home,cntStars_away,WPCT_away,STRK_away,rankNBA_away,HomeAVG,HomePCT,AwayAVG,AwayPCT,TotalAVG,TotalPCT,Population,numTeams,holiday,weekday,dateutcindateform
725,24.0,2759951,2015-12-13,521.0,130.0,24.0,24.0,808.0,Portland,Moda Center,0.75729,0.75676,Portland Trail Blazers,New York Knicks,0.68068,0.81215,14,2015-11-29,1,0.412,1.0,22,1,0.471,-3.0,19,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Sunday,2015-12-13
726,17.0,2759954,2016-03-27,713.0,95.0,17.0,17.0,2394.0,Portland,Moda Center,0.75729,0.70104,Portland Trail Blazers,Philadelphia 76ers,0.68068,0.70023,119,2015-11-29,1,0.412,1.0,22,0,0.0,-17.0,30,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Sunday,2016-03-27
727,17.0,2759926,2016-02-05,774.0,74.0,18.0,18.0,1799.0,Portland,Moda Center,0.75729,0.73273,Portland Trail Blazers,Toronto Raptors,0.68068,0.68539,68,2015-11-29,1,0.412,1.0,22,1,0.647,4.0,7,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Friday,2016-02-05
728,13.0,2759942,2016-02-03,875.0,70.0,14.0,14.0,1799.0,Portland,Moda Center,0.75729,0.68799,Portland Trail Blazers,Milwaukee Bucks,0.68068,0.63561,66,2015-11-29,1,0.412,1.0,22,0,0.353,-3.0,25,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Wednesday,2016-02-03
729,23.0,2759946,2016-01-30,747.0,90.0,24.0,24.0,2956.0,Portland,Moda Center,0.75729,0.7111,Portland Trail Blazers,Charlotte Hornets,0.68068,0.6621,62,2015-11-29,1,0.412,1.0,22,1,0.588,1.0,10,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Saturday,2016-01-30
730,21.0,2759914,2016-04-03,752.0,115.0,21.0,21.0,2108.0,Portland,Moda Center,0.75729,0.75538,Portland Trail Blazers,Miami Heat,0.68068,0.78556,126,2015-11-29,1,0.412,1.0,22,2,0.667,1.0,5,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Sunday,2016-04-03
731,10.0,2759918,2016-03-09,815.0,83.0,10.0,10.0,1799.0,Portland,Moda Center,0.75729,0.74852,Portland Trail Blazers,Washington Wizards,0.68068,0.71492,101,2015-11-29,1,0.412,1.0,22,2,0.429,-4.0,21,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Wednesday,2016-03-09
732,25.0,2759915,2015-12-31,630.0,112.0,24.0,24.0,5775.0,Portland,Moda Center,0.75729,0.71264,Portland Trail Blazers,Denver Nuggets,0.68068,0.6663,32,2015-11-29,1,0.412,1.0,22,0,0.353,-6.0,24,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Thursday,2015-12-31
733,14.0,2759937,2016-04-14,794.0,94.0,14.0,14.0,1521.0,Portland,Moda Center,0.75729,0.76244,Portland Trail Blazers,Denver Nuggets,0.68068,0.6663,137,2015-11-29,1,0.412,1.0,22,0,0.353,-6.0,24,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Thursday,2016-04-14
734,19.0,2759949,2016-02-01,810.0,83.5,20.0,20.0,2038.0,Portland,Moda Center,0.75729,0.71433,Portland Trail Blazers,Minnesota Timberwolves,0.68068,0.64841,64,2015-11-29,1,0.412,1.0,22,1,0.5,3.0,16,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Monday,2016-02-01
735,21.0,2759911,2016-04-10,746.0,89.0,21.0,21.0,2394.0,Portland,Moda Center,0.75729,0.75174,Portland Trail Blazers,Minnesota Timberwolves,0.68068,0.64841,133,2015-11-29,1,0.412,1.0,22,1,0.5,3.0,16,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Sunday,2016-04-10
736,32.0,2759941,2016-01-11,804.0,128.0,32.0,32.0,4139.0,Portland,Moda Center,0.75729,0.73196,Portland Trail Blazers,Oklahoma City Thunder,0.68068,0.70262,43,2015-11-29,1,0.412,1.0,22,3,0.647,4.0,6,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Monday,2016-01-11
737,29.0,2759922,2016-04-07,787.0,128.0,31.0,31.0,2956.0,Portland,Moda Center,0.75729,0.72662,Portland Trail Blazers,Oklahoma City Thunder,0.68068,0.70262,130,2015-11-29,1,0.412,1.0,22,3,0.647,4.0,6,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Thursday,2016-04-07
738,13.0,2759952,2016-01-14,887.0,67.0,14.0,14.0,2151.0,Portland,Moda Center,0.75729,0.71861,Portland Trail Blazers,Utah Jazz,0.68068,0.61504,46,2015-11-29,1,0.412,1.0,22,1,0.533,2.0,13,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Thursday,2016-01-14
739,18.0,2759948,2016-02-22,781.0,80.0,19.0,19.0,2151.0,Portland,Moda Center,0.75729,0.69685,Portland Trail Blazers,Utah Jazz,0.68068,0.61504,85,2015-11-29,1,0.412,1.0,22,1,0.533,2.0,13,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Monday,2016-02-22
740,24.0,2759927,2016-01-07,875.0,92.0,25.0,25.0,3547.0,Portland,Moda Center,0.75729,0.74815,Portland Trail Blazers,Los Angeles Clippers,0.68068,0.75476,39,2015-11-29,1,0.412,1.0,22,2,0.5,1.0,15,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Thursday,2016-01-07
741,183.0,2759944,2016-01-24,614.0,231.5,78.0,74.0,20213.0,Portland,Moda Center,0.75729,0.75909,Portland Trail Blazers,Los Angeles Lakers,0.68068,0.76216,56,2015-11-29,1,0.412,1.0,22,1,0.133,-5.0,29,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Sunday,2016-01-24
742,11.0,2760032,2016-01-27,853.0,67.0,14.0,14.0,808.0,Portland,Moda Center,0.75729,0.71551,Portland Trail Blazers,Sacramento Kings,0.68068,0.63446,59,2015-11-29,1,0.412,1.0,22,2,0.333,-2.0,26,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Wednesday,2016-01-27
743,10.0,2760006,2016-03-29,731.0,70.0,10.0,10.0,1521.0,Portland,Moda Center,0.75729,0.7413,Portland Trail Blazers,Sacramento Kings,0.68068,0.63446,121,2015-11-29,1,0.412,1.0,22,2,0.333,-2.0,26,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Tuesday,2016-03-29
744,13.0,2759913,2016-03-24,789.0,88.0,12.0,12.0,1799.0,Portland,Moda Center,0.75729,0.71349,Portland Trail Blazers,Dallas Mavericks,0.68068,0.72552,116,2015-11-29,1,0.412,1.0,22,3,0.588,1.0,9,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Thursday,2016-03-24
745,23.0,2759923,2016-02-11,793.0,93.0,23.0,23.0,2394.0,Portland,Moda Center,0.75729,0.73625,Portland Trail Blazers,Houston Rockets,0.68068,0.67126,74,2015-11-29,1,0.412,1.0,22,2,0.375,1.0,23,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Thursday,2016-02-11
746,17.0,2759935,2016-02-26,804.0,98.0,17.0,17.0,2394.0,Portland,Moda Center,0.75729,0.70473,Portland Trail Blazers,Houston Rockets,0.68068,0.67126,89,2015-11-29,1,0.412,1.0,22,2,0.375,1.0,23,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Friday,2016-02-26
747,13.0,2759947,2016-01-05,905.0,75.0,14.0,14.0,2602.0,Portland,Moda Center,0.75729,0.6964,Portland Trail Blazers,Memphis Grizzlies,0.68068,0.6739,37,2015-11-29,1,0.412,1.0,22,2,0.529,-1.0,14,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Tuesday,2016-01-05
748,118.0,2760073,2016-01-09,424.0,281.0,86.0,86.0,5775.0,Portland,Moda Center,0.75729,0.74058,Portland Trail Blazers,Golden State Warriors,0.68068,0.75952,41,2015-11-29,1,0.412,1.0,22,3,1.0,18.0,1,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Saturday,2016-01-09
749,76.0,2760087,2016-02-20,781.0,225.0,53.0,53.0,5775.0,Portland,Moda Center,0.75729,0.76948,Portland Trail Blazers,Golden State Warriors,0.68068,0.75952,83,2015-11-29,1,0.412,1.0,22,3,1.0,18.0,1,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Saturday,2016-02-20
750,98.0,2759933,2015-12-27,577.0,319.0,98.0,98.0,5795.0,Portland,Moda Center,0.75729,0.74174,Portland Trail Blazers,Cleveland Cavaliers,0.68068,0.64462,28,2015-11-29,1,0.412,1.0,22,2,0.765,2.0,3,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Sunday,2015-12-27
751,15.0,2759916,2016-01-21,881.0,73.0,17.0,17.0,2038.0,Portland,Moda Center,0.75729,0.72281,Portland Trail Blazers,Atlanta Hawks,0.68068,0.68801,53,2015-11-29,1,0.412,1.0,22,0,0.579,-1.0,11,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Thursday,2016-01-21
752,21.0,2759909,2016-03-13,767.0,90.0,21.0,21.0,2108.0,Portland,Moda Center,0.75729,0.73003,Portland Trail Blazers,Orlando Magic,0.68068,0.67859,105,2015-11-29,1,0.412,1.0,22,0,0.5,2.0,18,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Sunday,2016-03-13
753,10.0,2759930,2015-12-15,906.0,69.0,10.0,10.0,667.0,Portland,Moda Center,0.75729,0.72896,Portland Trail Blazers,New Orleans Pelicans,0.68068,0.6474,16,2015-11-29,1,0.412,1.0,22,1,0.235,-2.0,27,19285.0,92.7,16975,90.0,18062,91.4,1976000.0,1.0,0,Tuesday,2015-12-15
754,104.0,2760092,2016-04-02,170.0,300.0,84.0,84.0,2305.0,Oakland,Oracle Arena,0.8291,0.75897,Golden State Warriors,Boston Celtics,0.75952,0.74908,125,2015-11-29,3,1.0,18.0,1,0,0.563,2.0,12,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Saturday,2016-04-02
755,93.0,2760077,2016-03-17,254.0,239.0,86.0,86.0,15972.0,Oakland,Oracle Arena,0.8291,0.78394,Golden State Warriors,New York Knicks,0.75952,0.81215,109,2015-11-29,3,1.0,18.0,1,1,0.471,-3.0,19,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Thursday,2016-03-17
756,102.0,2760096,2016-03-28,191.0,245.0,86.0,86.0,5833.0,Oakland,Oracle Arena,0.8291,0.75064,Golden State Warriors,Philadelphia 76ers,0.75952,0.70023,120,2015-11-29,3,1.0,18.0,1,0,0.0,-17.0,30,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Monday,2016-03-28
757,114.0,2760081,2016-01-23,184.0,284.0,91.0,91.0,1734.0,Oakland,Oracle Arena,0.8291,0.75507,Golden State Warriors,Indiana Pacers,0.75952,0.67765,55,2015-11-29,3,1.0,18.0,1,2,0.667,4.0,4,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Saturday,2016-01-23
758,120.0,2760078,2015-12-19,334.0,245.5,101.0,101.0,4924.0,Oakland,Oracle Arena,0.8291,0.75931,Golden State Warriors,Milwaukee Bucks,0.75952,0.63561,20,2015-11-29,3,1.0,18.0,1,0,0.353,-3.0,25,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Saturday,2015-12-19
759,139.0,2760064,2016-01-05,250.0,253.0,67.0,67.0,1143.0,Oakland,Oracle Arena,0.8291,0.75228,Golden State Warriors,Charlotte Hornets,0.75952,0.6621,37,2015-11-29,3,1.0,18.0,1,1,0.588,1.0,10,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Tuesday,2016-01-05
760,121.0,2760088,2016-01-12,358.0,226.0,82.0,82.0,1734.0,Oakland,Oracle Arena,0.8291,0.77979,Golden State Warriors,Miami Heat,0.75952,0.78556,44,2015-11-29,3,1.0,18.0,1,2,0.667,1.0,5,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Tuesday,2016-01-12
761,79.0,2760114,2016-03-30,170.0,244.0,74.0,74.0,5833.0,Oakland,Oracle Arena,0.8291,0.75407,Golden State Warriors,Washington Wizards,0.75952,0.71492,122,2015-11-29,3,1.0,18.0,1,2,0.429,-4.0,21,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Wednesday,2016-03-30
762,153.0,2760109,2016-01-03,390.0,299.0,112.0,112.0,2541.0,Oakland,Oracle Arena,0.8291,0.76591,Golden State Warriors,Denver Nuggets,0.75952,0.6663,35,2015-11-29,3,1.0,18.0,1,0,0.353,-6.0,24,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Sunday,2016-01-03
763,80.0,2760072,2016-04-06,171.0,264.5,74.0,74.0,5833.0,Oakland,Oracle Arena,0.8291,0.74535,Golden State Warriors,Minnesota Timberwolves,0.75952,0.64841,129,2015-11-29,3,1.0,18.0,1,1,0.5,3.0,16,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Wednesday,2016-04-06
764,162.0,2760063,2016-02-07,621.0,331.0,142.0,142.0,32871.0,Oakland,Oracle Arena,0.8291,0.79127,Golden State Warriors,Oklahoma City Thunder,0.75952,0.70262,70,2015-11-29,3,1.0,18.0,1,3,0.647,4.0,6,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Sunday,2016-02-07
765,129.0,2760104,2016-03-04,318.0,277.0,125.0,125.0,5833.0,Oakland,Oracle Arena,0.8291,0.76478,Golden State Warriors,Oklahoma City Thunder,0.75952,0.70262,96,2015-11-29,3,1.0,18.0,1,3,0.647,4.0,6,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Friday,2016-03-04
766,107.0,2760085,2016-03-12,176.0,271.5,86.0,86.0,6154.0,Oakland,Oracle Arena,0.8291,0.74954,Golden State Warriors,Portland Trail Blazers,0.75952,0.68068,104,2015-11-29,3,1.0,18.0,1,1,0.412,1.0,22,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Saturday,2016-03-12
767,102.0,2760111,2016-04-04,264.0,246.5,86.0,86.0,5833.0,Oakland,Oracle Arena,0.8291,0.75414,Golden State Warriors,Portland Trail Blazers,0.75952,0.68068,127,2015-11-29,3,1.0,18.0,1,1,0.412,1.0,22,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Monday,2016-04-04
768,179.0,2760094,2015-12-24,299.0,287.5,149.0,149.0,8728.0,Oakland,Oracle Arena,0.8291,0.75796,Golden State Warriors,Utah Jazz,0.75952,0.61504,25,2015-11-29,3,1.0,18.0,1,1,0.533,2.0,13,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Thursday,2015-12-24
769,82.0,2760079,2016-03-10,181.0,233.0,70.0,70.0,5833.0,Oakland,Oracle Arena,0.8291,0.74498,Golden State Warriors,Utah Jazz,0.75952,0.61504,102,2015-11-29,3,1.0,18.0,1,1,0.533,2.0,13,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Thursday,2016-03-10
770,141.0,2760076,2016-03-24,453.0,304.0,136.0,136.0,5833.0,Oakland,Oracle Arena,0.8291,0.78367,Golden State Warriors,Los Angeles Clippers,0.75952,0.75476,116,2015-11-29,3,1.0,18.0,1,2,0.5,1.0,15,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Thursday,2016-03-24
771,271.0,2760112,2016-01-15,313.0,304.0,154.0,154.0,3929.0,Oakland,Oracle Arena,0.8291,0.78179,Golden State Warriors,Los Angeles Lakers,0.75952,0.76216,47,2015-11-29,3,1.0,18.0,1,1,0.133,-5.0,29,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Friday,2016-01-15
772,123.0,2760100,2015-12-17,457.0,196.0,89.0,89.0,1143.0,Oakland,Oracle Arena,0.8291,0.76546,Golden State Warriors,Phoenix Suns,0.75952,0.65702,18,2015-11-29,3,1.0,18.0,1,1,0.438,-4.0,20,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Thursday,2015-12-17
773,98.0,2760068,2016-03-13,240.0,293.0,77.0,77.0,2541.0,Oakland,Oracle Arena,0.8291,0.75534,Golden State Warriors,Phoenix Suns,0.75952,0.65702,105,2015-11-29,3,1.0,18.0,1,1,0.438,-4.0,20,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Sunday,2016-03-13
774,175.0,2760113,2015-12-29,239.0,253.0,146.0,146.0,1734.0,Oakland,Oracle Arena,0.8291,0.75554,Golden State Warriors,Sacramento Kings,0.75952,0.63446,30,2015-11-29,3,1.0,18.0,1,2,0.333,-2.0,26,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Tuesday,2015-12-29
775,92.0,2760062,2016-01-28,226.0,213.0,68.0,68.0,4924.0,Oakland,Oracle Arena,0.8291,0.75804,Golden State Warriors,Dallas Mavericks,0.75952,0.72552,60,2015-11-29,3,1.0,18.0,1,3,0.588,1.0,9,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Thursday,2016-01-28
776,100.0,2760070,2016-03-26,332.0,238.5,77.0,77.0,1576.0,Oakland,Oracle Arena,0.8291,0.76439,Golden State Warriors,Dallas Mavericks,0.75952,0.72552,118,2015-11-29,3,1.0,18.0,1,3,0.588,1.0,9,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Saturday,2016-03-26
777,101.0,2760075,2016-02-10,243.0,244.0,89.0,89.0,15972.0,Oakland,Oracle Arena,0.8291,0.7613,Golden State Warriors,Houston Rockets,0.75952,0.67126,73,2015-11-29,3,1.0,18.0,1,2,0.375,1.0,23,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Wednesday,2016-02-10
778,104.0,2760086,2016-04-14,238.0,254.5,83.0,83.0,5833.0,Oakland,Oracle Arena,0.8291,0.75196,Golden State Warriors,Memphis Grizzlies,0.75952,0.6739,137,2015-11-29,3,1.0,18.0,1,2,0.529,-1.0,14,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Thursday,2016-04-14
779,102.0,2760086,2016-04-14,238.0,254.5,83.0,83.0,5833.0,Oakland,Oracle Arena,0.8291,0.75196,Golden State Warriors,Memphis Grizzlies,0.75952,0.6739,137,2015-11-29,3,1.0,18.0,1,2,0.529,-1.0,14,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Thursday,2016-04-14
780,146.0,2760091,2016-01-26,278.0,323.5,105.0,105.0,1734.0,Oakland,Oracle Arena,0.8291,0.76656,Golden State Warriors,San Antonio Spurs,0.75952,0.70492,58,2015-11-29,3,1.0,18.0,1,1,0.824,5.0,2,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Tuesday,2016-01-26
781,157.0,2760089,2016-04-08,317.0,284.0,137.0,137.0,5833.0,Oakland,Oracle Arena,0.8291,0.76603,Golden State Warriors,San Antonio Spurs,0.75952,0.70492,131,2015-11-29,3,1.0,18.0,1,1,0.824,5.0,2,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Friday,2016-04-08
782,275.0,2760099,2015-12-25,467.0,481.0,251.0,251.0,17451.0,Oakland,Oracle Arena,0.8291,0.79437,Golden State Warriors,Cleveland Cavaliers,0.75952,0.64462,26,2015-11-29,3,1.0,18.0,1,2,0.765,2.0,3,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,1,Friday,2015-12-25
783,82.0,2760066,2016-03-02,217.0,236.0,64.0,64.0,1576.0,Oakland,Oracle Arena,0.8291,0.75707,Golden State Warriors,Atlanta Hawks,0.75952,0.68801,94,2015-11-29,3,1.0,18.0,1,0,0.579,-1.0,11,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Wednesday,2016-03-02
784,73.0,2760090,2016-03-08,171.0,227.0,74.0,74.0,5833.0,Oakland,Oracle Arena,0.8291,0.74632,Golden State Warriors,Orlando Magic,0.75952,0.67859,100,2015-11-29,3,1.0,18.0,1,0,0.5,2.0,18,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Tuesday,2016-03-08
785,102.0,2760106,2016-03-15,184.0,234.5,89.0,89.0,5833.0,Oakland,Oracle Arena,0.8291,0.74762,Golden State Warriors,New Orleans Pelicans,0.75952,0.6474,107,2015-11-29,3,1.0,18.0,1,1,0.235,-2.0,27,19596.0,100.0,17923,97.8,18852,99.0,5929000.0,6.0,0,Tuesday,2016-03-15
786,18.0,2759754,2016-04-09,926.0,79.0,18.0,18.0,1076.0,Atlanta,Philips Arena,0.77144,0.74407,Atlanta Hawks,Boston Celtics,0.68801,0.74904,132,2015-11-29,0,0.579,-1.0,11,0,0.563,2.0,12,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-04-09
787,20.0,2758960,2016-01-17,983.0,84.0,20.0,20.0,1076.0,Atlanta,Philips Arena,0.77144,0.73836,Atlanta Hawks,Brooklyn Nets,0.68801,0.75544,49,2015-11-29,0,0.579,-1.0,11,3,0.188,-2.0,28,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-01-17
788,40.0,2759778,2015-12-27,1176.0,131.0,40.0,40.0,5742.0,Atlanta,Philips Arena,0.77144,0.78327,Atlanta Hawks,New York Knicks,0.68801,0.81218,28,2015-11-29,0,0.579,-1.0,11,1,0.471,-3.0,19,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2015-12-27
789,25.0,2759818,2016-01-06,994.0,98.0,27.0,27.0,1092.0,Atlanta,Philips Arena,0.77144,0.76711,Atlanta Hawks,New York Knicks,0.68801,0.81218,38,2015-11-29,0,0.579,-1.0,11,1,0.471,-3.0,19,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Wednesday,2016-01-06
790,10.0,2759623,2015-12-17,1126.0,47.0,11.0,11.0,719.0,Atlanta,Philips Arena,0.77144,0.72583,Atlanta Hawks,Philadelphia 76ers,0.68801,0.70023,18,2015-11-29,0,0.579,-1.0,11,0,0.0,-17.0,30,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Thursday,2015-12-17
791,11.0,2758957,2016-04-08,951.0,73.0,11.0,11.0,1076.0,Atlanta,Philips Arena,0.77144,0.74602,Atlanta Hawks,Toronto Raptors,0.68801,0.68538,131,2015-11-29,0,0.579,-1.0,11,1,0.647,4.0,7,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Friday,2016-04-08
792,48.0,2759389,2016-01-09,1010.0,174.0,48.0,48.0,1667.0,Atlanta,Philips Arena,0.77144,0.76962,Atlanta Hawks,Chicago Bulls,0.68801,0.76158,41,2015-11-29,0,0.579,-1.0,11,2,0.643,-1.0,8,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-01-09
793,41.0,2759397,2016-02-27,1113.0,157.0,35.0,35.0,1515.0,Atlanta,Philips Arena,0.77144,0.76292,Atlanta Hawks,Chicago Bulls,0.68801,0.76158,90,2015-11-29,0,0.579,-1.0,11,2,0.643,-1.0,8,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-02-27
794,18.0,2759443,2015-12-24,963.0,76.0,16.0,16.0,719.0,Atlanta,Philips Arena,0.77144,0.72168,Atlanta Hawks,Detroit Pistons,0.68801,0.63675,25,2015-11-29,0,0.579,-1.0,11,0,0.5,-1.0,17,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Thursday,2015-12-24
795,20.0,2759203,2016-02-06,981.0,83.0,20.0,20.0,1189.0,Atlanta,Philips Arena,0.77144,0.71349,Atlanta Hawks,Indiana Pacers,0.68801,0.67748,69,2015-11-29,0,0.579,-1.0,11,2,0.667,4.0,4,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-02-06
796,21.0,2759200,2016-03-13,979.0,79.0,21.0,21.0,1189.0,Atlanta,Philips Arena,0.77144,0.73238,Atlanta Hawks,Indiana Pacers,0.68801,0.67748,105,2015-11-29,0,0.579,-1.0,11,2,0.667,4.0,4,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-03-13
797,20.0,2758990,2016-02-21,896.0,75.5,20.0,20.0,1013.0,Atlanta,Philips Arena,0.77144,0.71477,Atlanta Hawks,Milwaukee Bucks,0.68801,0.63561,84,2015-11-29,0,0.579,-1.0,11,0,0.353,-3.0,25,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-02-21
798,20.0,2758983,2016-03-26,950.0,70.0,20.0,20.0,1076.0,Atlanta,Philips Arena,0.77144,0.75057,Atlanta Hawks,Milwaukee Bucks,0.68801,0.63561,118,2015-11-29,0,0.579,-1.0,11,0,0.353,-3.0,25,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-03-26
799,23.0,2759865,2016-02-28,1013.0,68.0,16.0,16.0,1076.0,Atlanta,Philips Arena,0.77144,0.73442,Atlanta Hawks,Charlotte Hornets,0.68801,0.6619,91,2015-11-29,0,0.579,-1.0,11,1,0.588,1.0,10,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-02-28
800,21.0,2759636,2015-12-15,1174.0,97.0,20.0,20.0,744.0,Atlanta,Philips Arena,0.77144,0.76391,Atlanta Hawks,Miami Heat,0.68801,0.78556,16,2015-11-29,0,0.579,-1.0,11,2,0.667,1.0,5,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2015-12-15
801,27.0,2759643,2016-02-20,1039.0,104.0,27.0,27.0,1515.0,Atlanta,Philips Arena,0.77144,0.76164,Atlanta Hawks,Miami Heat,0.68801,0.78556,83,2015-11-29,0,0.579,-1.0,11,2,0.667,1.0,5,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-02-20
802,14.0,2759493,2016-03-22,935.0,68.0,14.0,14.0,1076.0,Atlanta,Philips Arena,0.77144,0.74852,Atlanta Hawks,Washington Wizards,0.68801,0.71482,114,2015-11-29,0,0.579,-1.0,11,2,0.429,-4.0,21,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2016-03-22
803,17.0,2759338,2016-03-18,955.0,59.0,17.0,17.0,1076.0,Atlanta,Philips Arena,0.77144,0.74785,Atlanta Hawks,Denver Nuggets,0.68801,0.6662,110,2015-11-29,0,0.579,-1.0,11,0,0.353,-6.0,24,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Friday,2016-03-18
804,16.0,2759976,2015-12-22,940.0,68.0,16.0,16.0,719.0,Atlanta,Philips Arena,0.77144,0.71756,Atlanta Hawks,Portland Trail Blazers,0.68801,0.68025,23,2015-11-29,0,0.579,-1.0,11,1,0.412,1.0,22,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2015-12-22
