,listing_count,avg_price,lowest_price_good,lowest_price,highest_price,city,venuename,venuescore,ticket_score,id,home_team,away_team,hometeamscore,awayteamscore,dateutc,daysaway,dateloaded,cntStars_home,WPCT_home,STRK_home,rankNBA_home,cntStars_away,WPCT_away,STRK_away,rankNBA_away,HomeAVG,HomePCT,AwayAVG,AwayPCT,TotalAVG,TotalPCT,Population,numTeams,holiday,weekday,dateutcindateform
4857,1049.0,125.0,39.0,39.0,2119.0,Atlanta,Philips Arena,0.77144,0.74908,2759165,Atlanta Hawks,Houston Rockets,0.68801,0.67121,2016-03-19,111,2015-11-29,0,0.579,-1.0,11,2,0.375,1.0,23,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-03-19
4858,905.0,80.0,18.0,18.0,1108.0,Atlanta,Philips Arena,0.77142,0.74129,2759754,Atlanta Hawks,Boston Celtics,0.68815,0.74908,2016-04-09,131,2015-11-30,0,0.579,-1.0,11,0,0.529,-1.0,16,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-04-09
4859,930.0,86.0,20.0,20.0,1108.0,Atlanta,Philips Arena,0.77142,0.73796,2758960,Atlanta Hawks,Brooklyn Nets,0.68815,0.75526,2016-01-17,48,2015-11-30,0,0.579,-1.0,11,3,0.235,1.0,27,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-01-17
4860,1123.0,140.0,39.0,39.0,5742.0,Atlanta,Philips Arena,0.77142,0.78142,2759778,Atlanta Hawks,New York Knicks,0.68815,0.8122,2015-12-27,27,2015-11-30,0,0.579,-1.0,11,1,0.444,-4.0,20,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2015-12-27
4861,964.0,100.0,27.0,27.0,1108.0,Atlanta,Philips Arena,0.77142,0.76842,2759818,Atlanta Hawks,New York Knicks,0.68815,0.8122,2016-01-06,37,2015-11-30,0,0.579,-1.0,11,1,0.444,-4.0,20,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Wednesday,2016-01-06
4862,1190.0,47.0,11.0,11.0,719.0,Atlanta,Philips Arena,0.77142,0.72524,2759623,Atlanta Hawks,Philadelphia 76ers,0.68815,0.70023,2015-12-17,17,2015-11-30,0,0.579,-1.0,11,0,0.0,-18.0,30,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Thursday,2015-12-17
4863,714.0,47.0,9.0,9.0,675.0,Atlanta,Philips Arena,0.77142,0.71527,2758961,Atlanta Hawks,Toronto Raptors,0.68815,0.68549,2015-12-03,3,2015-11-30,0,0.579,-1.0,11,1,0.611,-1.0,8,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Thursday,2015-12-03
4864,963.0,72.0,11.0,11.0,1081.0,Atlanta,Philips Arena,0.77142,0.74637,2758957,Atlanta Hawks,Toronto Raptors,0.68815,0.68549,2016-04-08,130,2015-11-30,0,0.579,-1.0,11,1,0.611,-1.0,8,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Friday,2016-04-08
4865,810.0,179.5,48.0,48.0,1667.0,Atlanta,Philips Arena,0.77142,0.77151,2759389,Atlanta Hawks,Chicago Bulls,0.68815,0.76155,2016-01-09,40,2015-11-30,0,0.579,-1.0,11,2,0.643,-1.0,7,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-01-09
4866,1089.0,158.0,41.0,41.0,1515.0,Atlanta,Philips Arena,0.77142,0.7652,2759397,Atlanta Hawks,Chicago Bulls,0.68815,0.76155,2016-02-27,89,2015-11-30,0,0.579,-1.0,11,2,0.643,-1.0,7,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-02-27
4867,1115.0,273.0,95.0,95.0,2813.0,Atlanta,Philips Arena,0.77142,0.78667,2759252,Atlanta Hawks,Cleveland Cavaliers,0.68815,0.64462,2016-04-02,124,2015-11-30,0,0.579,-1.0,11,2,0.765,2.0,3,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-04-02
4868,936.0,78.0,17.0,17.0,719.0,Atlanta,Philips Arena,0.77142,0.7249,2759443,Atlanta Hawks,Detroit Pistons,0.68815,0.63667,2015-12-24,24,2015-11-30,0,0.579,-1.0,11,0,0.471,-2.0,19,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Thursday,2015-12-24
4869,953.0,86.0,20.0,20.0,1189.0,Atlanta,Philips Arena,0.77142,0.71634,2759203,Atlanta Hawks,Indiana Pacers,0.68815,0.67765,2016-02-06,68,2015-11-30,0,0.579,-1.0,11,2,0.688,5.0,4,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-02-06
4870,959.0,80.0,21.0,21.0,1189.0,Atlanta,Philips Arena,0.77142,0.73411,2759200,Atlanta Hawks,Indiana Pacers,0.68815,0.67765,2016-03-13,104,2015-11-30,0,0.579,-1.0,11,2,0.688,5.0,4,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-03-13
4871,953.0,78.0,20.0,20.0,1013.0,Atlanta,Philips Arena,0.77142,0.71764,2758990,Atlanta Hawks,Milwaukee Bucks,0.68815,0.63538,2016-02-21,83,2015-11-30,0,0.579,-1.0,11,0,0.353,-3.0,25,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-02-21
4872,949.0,70.0,20.0,20.0,1108.0,Atlanta,Philips Arena,0.77142,0.74856,2758983,Atlanta Hawks,Milwaukee Bucks,0.68815,0.63538,2016-03-26,117,2015-11-30,0,0.579,-1.0,11,0,0.353,-3.0,25,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-03-26
4873,1021.0,100.5,16.0,16.0,1076.0,Atlanta,Philips Arena,0.77142,0.7301,2759865,Atlanta Hawks,Charlotte Hornets,0.68815,0.66213,2016-02-28,90,2015-11-30,0,0.579,-1.0,11,1,0.588,1.0,10,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-02-28
4874,9.0,44.0,38.0,38.0,50.0,Atlanta,Philips Arena,0.77134,0.712,2759035,Atlanta Hawks,Oklahoma City Thunder,0.68801,0.70262,2015-12-01,1,2015-11-30,0,0.579,-1.0,11,3,0.647,4.0,6,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2015-12-01
4875,917.0,69.0,14.0,14.0,1108.0,Atlanta,Philips Arena,0.77142,0.74202,2759493,Atlanta Hawks,Washington Wizards,0.68815,0.71492,2016-03-22,113,2015-11-30,0,0.579,-1.0,11,2,0.429,-4.0,21,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2016-03-22
4876,881.0,79.0,23.0,23.0,1757.0,Atlanta,Philips Arena,0.77142,0.71544,2758965,Atlanta Hawks,Memphis Grizzlies,0.68815,0.67391,2016-03-13,104,2015-11-30,0,0.579,-1.0,11,2,0.556,1.0,12,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-03-13
4877,907.0,71.0,16.0,16.0,785.0,Atlanta,Philips Arena,0.77142,0.72243,2759976,Atlanta Hawks,Portland Trail Blazers,0.68815,0.68068,2015-12-22,22,2015-11-30,0,0.579,-1.0,11,1,0.412,1.0,23,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2015-12-22
4878,895.0,68.0,17.0,17.0,1364.0,Atlanta,Philips Arena,0.77142,0.73324,2759566,Atlanta Hawks,Dallas Mavericks,0.68815,0.72552,2016-02-02,64,2015-11-30,0,0.579,-1.0,11,3,0.588,1.0,9,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2016-02-02
4879,1028.0,140.5,30.0,30.0,1141.0,Atlanta,Philips Arena,0.77142,0.76692,2758963,Atlanta Hawks,Los Angeles Clippers,0.68815,0.75458,2016-01-28,59,2015-11-30,0,0.579,-1.0,11,2,0.529,2.0,14,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Thursday,2016-01-28
4880,1186.0,129.0,30.0,30.0,1201.0,Atlanta,Philips Arena,0.77142,0.76326,2759112,Atlanta Hawks,San Antonio Spurs,0.68815,0.70492,2015-12-13,13,2015-11-30,0,0.579,-1.0,11,1,0.824,5.0,2,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2015-12-13
4881,928.0,253.0,99.0,99.0,1454.0,Atlanta,Philips Arena,0.77142,0.78948,2760120,Atlanta Hawks,Golden State Warriors,0.68815,0.75952,2016-02-23,85,2015-11-30,0,0.579,-1.0,11,3,1.0,18.0,1,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2016-02-23
4882,942.0,97.42,12.0,12.0,1076.0,Atlanta,Philips Arena,0.77142,0.70852,2759010,Atlanta Hawks,Phoenix Suns,0.68815,0.65702,2016-04-06,128,2015-11-30,0,0.579,-1.0,11,1,0.471,1.0,17,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Wednesday,2016-04-06
4883,934.0,61.0,17.0,17.0,1108.0,Atlanta,Philips Arena,0.77142,0.73674,2759338,Atlanta Hawks,Denver Nuggets,0.68815,0.6663,2016-03-18,109,2015-11-30,0,0.579,-1.0,11,0,0.353,-6.0,24,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Friday,2016-03-18
4884,986.0,66.5,16.0,16.0,1108.0,Atlanta,Philips Arena,0.77142,0.7266,2758959,Atlanta Hawks,Orlando Magic,0.68815,0.67862,2016-01-18,49,2015-11-30,0,0.579,-1.0,11,0,0.529,3.0,15,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,1,Monday,2016-01-18
4885,967.0,62.0,12.0,12.0,1108.0,Atlanta,Philips Arena,0.77142,0.74328,2758958,Atlanta Hawks,Orlando Magic,0.68815,0.67862,2016-02-09,71,2015-11-30,0,0.579,-1.0,11,0,0.529,3.0,15,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2016-02-09
4886,1112.0,95.0,20.0,20.0,744.0,Atlanta,Philips Arena,0.77142,0.76233,2759636,Atlanta Hawks,Miami Heat,0.68815,0.78538,2015-12-15,15,2015-11-30,0,0.579,-1.0,11,2,0.667,1.0,5,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2015-12-15
4887,1019.0,107.0,27.0,27.0,1515.0,Atlanta,Philips Arena,0.77142,0.76247,2759643,Atlanta Hawks,Miami Heat,0.68815,0.78538,2016-02-20,82,2015-11-30,0,0.579,-1.0,11,2,0.667,1.0,5,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-02-20
4888,522.0,345.0,109.0,109.0,25859.0,Atlanta,Philips Arena,0.77142,0.75404,2758962,Atlanta Hawks,Los Angeles Lakers,0.68815,0.76224,2015-12-05,5,2015-11-30,0,0.579,-1.0,11,1,0.125,-6.0,29,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2015-12-05
4889,1020.0,128.0,39.0,39.0,2119.0,Atlanta,Philips Arena,0.77142,0.75261,2759165,Atlanta Hawks,Houston Rockets,0.68815,0.67126,2016-03-19,110,2015-11-30,0,0.579,-1.0,11,2,0.412,2.0,22,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-03-19
4890,959.0,119.7,18.0,18.0,1108.0,Atlanta,Philips Arena,0.77142,0.74265,2759754,Atlanta Hawks,Boston Celtics,0.68811,0.74908,2016-04-09,128,2015-12-03,0,0.571,-1.0,11,0,0.556,1.0,13,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-04-09
4891,1217.0,137.0,39.0,39.0,5742.0,Atlanta,Philips Arena,0.77142,0.78187,2759778,Atlanta Hawks,New York Knicks,0.68811,0.81207,2015-12-27,24,2015-12-03,0,0.571,-1.0,11,1,0.474,1.0,18,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2015-12-27
4892,1033.0,133.42,24.0,24.0,1108.0,Atlanta,Philips Arena,0.77142,0.76796,2759818,Atlanta Hawks,New York Knicks,0.68811,0.81207,2016-01-06,34,2015-12-03,0,0.571,-1.0,11,1,0.474,1.0,18,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Wednesday,2016-01-06
4893,978.0,99.85,11.0,11.0,1108.0,Atlanta,Philips Arena,0.77142,0.74683,2758957,Atlanta Hawks,Toronto Raptors,0.68811,0.68543,2016-04-08,127,2015-12-03,0,0.571,-1.0,11,1,0.632,1.0,6,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Friday,2016-04-08
4894,1038.0,178.0,48.0,48.0,1662.0,Atlanta,Philips Arena,0.77142,0.77146,2759389,Atlanta Hawks,Chicago Bulls,0.68811,0.7615,2016-01-09,37,2015-12-03,0,0.571,-1.0,11,2,0.688,2.0,5,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-01-09
4895,1127.0,183.93,41.0,41.0,1511.0,Atlanta,Philips Arena,0.77142,0.76262,2759397,Atlanta Hawks,Chicago Bulls,0.68811,0.7615,2016-02-27,86,2015-12-03,0,0.571,-1.0,11,2,0.688,2.0,5,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-02-27
4896,1182.0,323.74,95.0,95.0,2809.0,Atlanta,Philips Arena,0.77142,0.7864,2759252,Atlanta Hawks,Cleveland Cavaliers,0.68811,0.64461,2016-04-02,121,2015-12-03,0,0.571,-1.0,11,2,0.722,-1.0,3,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-04-02
4897,1005.0,98.96,18.0,18.0,719.0,Atlanta,Philips Arena,0.77142,0.72424,2759443,Atlanta Hawks,Detroit Pistons,0.68811,0.63663,2015-12-24,21,2015-12-03,0,0.571,-1.0,11,0,0.526,2.0,16,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Thursday,2015-12-24
4898,1055.0,122.2,20.0,20.0,1185.0,Atlanta,Philips Arena,0.77142,0.71583,2759203,Atlanta Hawks,Indiana Pacers,0.68811,0.67765,2016-02-06,65,2015-12-03,0,0.571,-1.0,11,2,0.706,6.0,4,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-02-06
4899,992.0,111.36,21.0,21.0,1185.0,Atlanta,Philips Arena,0.77142,0.734,2759200,Atlanta Hawks,Indiana Pacers,0.68811,0.67765,2016-03-13,101,2015-12-03,0,0.571,-1.0,11,2,0.706,6.0,4,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-03-13
4900,1058.0,97.0,19.0,19.0,744.0,Atlanta,Philips Arena,0.77142,0.75886,2759636,Atlanta Hawks,Miami Heat,0.68811,0.78527,2015-12-15,12,2015-12-03,0,0.571,-1.0,11,2,0.625,-1.0,7,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2015-12-15
4901,1080.0,149.9,27.0,27.0,1511.0,Atlanta,Philips Arena,0.77142,0.76329,2759643,Atlanta Hawks,Miami Heat,0.68811,0.78527,2016-02-20,79,2015-12-03,0,0.571,-1.0,11,2,0.625,-1.0,7,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-02-20
4902,1125.0,96.09,16.0,16.0,1108.0,Atlanta,Philips Arena,0.77142,0.72779,2758959,Atlanta Hawks,Orlando Magic,0.68811,0.67862,2016-01-18,46,2015-12-03,0,0.571,-1.0,11,0,0.556,4.0,12,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,1,Monday,2016-01-18
4903,993.0,94.45,12.0,12.0,1108.0,Atlanta,Philips Arena,0.77142,0.74414,2758958,Atlanta Hawks,Orlando Magic,0.68811,0.67862,2016-02-09,68,2015-12-03,0,0.571,-1.0,11,0,0.556,4.0,12,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2016-02-09
4904,964.0,105.95,14.0,14.0,1108.0,Atlanta,Philips Arena,0.77142,0.73607,2759493,Atlanta Hawks,Washington Wizards,0.68811,0.71573,2016-03-22,110,2015-12-03,0,0.571,-1.0,11,2,0.438,-1.0,20,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2016-03-22
4905,964.0,92.18,17.0,17.0,1108.0,Atlanta,Philips Arena,0.77142,0.73677,2759338,Atlanta Hawks,Denver Nuggets,0.68811,0.6663,2016-03-18,106,2015-12-03,0,0.571,-1.0,11,0,0.316,-8.0,26,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Friday,2016-03-18
4906,932.0,68.0,16.0,16.0,719.0,Atlanta,Philips Arena,0.77142,0.72329,2759976,Atlanta Hawks,Portland Trail Blazers,0.68811,0.68039,2015-12-22,19,2015-12-03,0,0.571,-1.0,11,1,0.368,-2.0,23,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2015-12-22
4907,983.0,294.12,99.0,99.0,2175.0,Atlanta,Philips Arena,0.77142,0.78869,2760120,Atlanta Hawks,Golden State Warriors,0.68811,0.75952,2016-02-23,82,2015-12-03,0,0.571,-1.0,11,3,1.0,20.0,1,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2016-02-23
4908,1090.0,171.01,30.0,30.0,1141.0,Atlanta,Philips Arena,0.77142,0.76587,2758963,Atlanta Hawks,Los Angeles Clippers,0.68811,0.75453,2016-01-28,56,2015-12-03,0,0.571,-1.0,11,2,0.526,-1.0,15,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Thursday,2016-01-28
4909,263.0,660.72,126.0,126.0,2798.0,Atlanta,Philips Arena,0.77142,0.73953,2758962,Atlanta Hawks,Los Angeles Lakers,0.68811,0.76224,2015-12-05,2,2015-12-03,0,0.571,-1.0,11,1,0.167,1.0,29,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2015-12-05
4910,948.0,97.38,12.0,12.0,1108.0,Atlanta,Philips Arena,0.77142,0.70846,2759010,Atlanta Hawks,Phoenix Suns,0.68811,0.65702,2016-04-06,125,2015-12-03,0,0.571,-1.0,11,1,0.421,-2.0,21,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Wednesday,2016-04-06
4911,980.0,111.67,17.0,17.0,1360.0,Atlanta,Philips Arena,0.77142,0.73282,2759566,Atlanta Hawks,Dallas Mavericks,0.68811,0.72552,2016-02-02,61,2015-12-03,0,0.571,-1.0,11,3,0.579,1.0,10,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2016-02-02
4912,1067.0,169.78,39.0,39.0,2115.0,Atlanta,Philips Arena,0.77142,0.75288,2759165,Atlanta Hawks,Houston Rockets,0.68811,0.67116,2016-03-19,107,2015-12-03,0,0.571,-1.0,11,2,0.421,1.0,22,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-03-19
4913,908.0,123.45,23.0,23.0,1753.0,Atlanta,Philips Arena,0.77142,0.71576,2758965,Atlanta Hawks,Memphis Grizzlies,0.68811,0.6738,2016-03-13,101,2015-12-03,0,0.571,-1.0,11,2,0.579,2.0,9,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-03-13
4914,1074.0,114.34,20.0,20.0,1108.0,Atlanta,Philips Arena,0.77142,0.73762,2758960,Atlanta Hawks,Brooklyn Nets,0.68811,0.75507,2016-01-17,45,2015-12-03,0,0.571,-1.0,11,3,0.278,2.0,27,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-01-17
4915,1165.0,44.0,10.0,10.0,719.0,Atlanta,Philips Arena,0.77142,0.72707,2759623,Atlanta Hawks,Philadelphia 76ers,0.68811,0.70127,2015-12-17,14,2015-12-03,0,0.571,-1.0,11,0,0.05,-1.0,30,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Thursday,2015-12-17
4916,995.0,104.08,20.0,20.0,1013.0,Atlanta,Philips Arena,0.77142,0.71603,2758990,Atlanta Hawks,Milwaukee Bucks,0.68811,0.63543,2016-02-21,80,2015-12-03,0,0.571,-1.0,11,0,0.368,-1.0,25,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-02-21
4917,953.0,102.47,20.0,20.0,1108.0,Atlanta,Philips Arena,0.77142,0.74811,2758983,Atlanta Hawks,Milwaukee Bucks,0.68811,0.63543,2016-03-26,114,2015-12-03,0,0.571,-1.0,11,0,0.368,-1.0,25,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-03-26
4918,1035.0,106.33,23.0,23.0,1108.0,Atlanta,Philips Arena,0.77142,0.73086,2759865,Atlanta Hawks,Charlotte Hornets,0.68811,0.66337,2016-02-28,87,2015-12-03,0,0.571,-1.0,11,1,0.556,-1.0,14,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-02-28
4919,1124.0,124.0,28.0,28.0,1201.0,Atlanta,Philips Arena,0.77142,0.7556,2759112,Atlanta Hawks,San Antonio Spurs,0.68811,0.70475,2015-12-13,10,2015-12-03,0,0.571,-1.0,11,1,0.789,1.0,2,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2015-12-13
4920,956.0,79.0,18.0,18.0,1108.0,Atlanta,Philips Arena,0.77142,0.74265,2759754,Atlanta Hawks,Boston Celtics,0.68811,0.74908,2016-04-09,127,2015-12-04,0,0.591,1.0,8,0,0.579,2.0,11,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-04-09
4921,1225.0,134.0,39.0,39.0,5742.0,Atlanta,Philips Arena,0.77142,0.78187,2759778,Atlanta Hawks,New York Knicks,0.68811,0.81207,2015-12-27,23,2015-12-04,0,0.591,1.0,8,1,0.5,2.0,17,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2015-12-27
4922,1032.0,98.5,24.0,24.0,1108.0,Atlanta,Philips Arena,0.77142,0.76796,2759818,Atlanta Hawks,New York Knicks,0.68811,0.81207,2016-01-06,33,2015-12-04,0,0.591,1.0,8,1,0.5,2.0,17,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Wednesday,2016-01-06
4923,984.0,73.0,11.0,11.0,1108.0,Atlanta,Philips Arena,0.77142,0.74683,2758957,Atlanta Hawks,Toronto Raptors,0.68811,0.68543,2016-04-08,126,2015-12-04,0,0.591,1.0,8,1,0.6,-1.0,7,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Friday,2016-04-08
4924,1043.0,178.0,48.0,48.0,1662.0,Atlanta,Philips Arena,0.77142,0.77146,2759389,Atlanta Hawks,Chicago Bulls,0.68811,0.7615,2016-01-09,36,2015-12-04,0,0.591,1.0,8,2,0.688,2.0,3,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-01-09
4925,1133.0,154.0,41.0,41.0,1511.0,Atlanta,Philips Arena,0.77142,0.76262,2759397,Atlanta Hawks,Chicago Bulls,0.68811,0.7615,2016-02-27,85,2015-12-04,0,0.591,1.0,8,2,0.688,2.0,3,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-02-27
4926,1183.0,273.0,95.0,95.0,2809.0,Atlanta,Philips Arena,0.77142,0.7864,2759252,Atlanta Hawks,Cleveland Cavaliers,0.68811,0.64461,2016-04-02,120,2015-12-04,0,0.591,1.0,8,2,0.684,-2.0,4,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-04-02
4927,996.0,77.0,18.0,18.0,719.0,Atlanta,Philips Arena,0.77142,0.72424,2759443,Atlanta Hawks,Detroit Pistons,0.68811,0.63663,2015-12-24,20,2015-12-04,0,0.591,1.0,8,0,0.55,3.0,15,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Thursday,2015-12-24
4928,1062.0,86.5,20.0,20.0,1185.0,Atlanta,Philips Arena,0.77142,0.71583,2759203,Atlanta Hawks,Indiana Pacers,0.68811,0.67765,2016-02-06,64,2015-12-04,0,0.591,1.0,8,2,0.667,-1.0,5,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-02-06
4929,997.0,80.0,21.0,21.0,1185.0,Atlanta,Philips Arena,0.77142,0.734,2759200,Atlanta Hawks,Indiana Pacers,0.68811,0.67765,2016-03-13,100,2015-12-04,0,0.591,1.0,8,2,0.667,-1.0,5,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Sunday,2016-03-13
4930,979.0,101.0,20.0,20.0,744.0,Atlanta,Philips Arena,0.77142,0.75886,2759636,Atlanta Hawks,Miami Heat,0.68811,0.78527,2015-12-15,11,2015-12-04,0,0.591,1.0,8,2,0.647,1.0,6,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2015-12-15
4931,1090.0,109.0,27.0,27.0,1511.0,Atlanta,Philips Arena,0.77142,0.76329,2759643,Atlanta Hawks,Miami Heat,0.68811,0.78527,2016-02-20,78,2015-12-04,0,0.591,1.0,8,2,0.647,1.0,6,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Saturday,2016-02-20
4932,1151.0,66.0,16.0,16.0,1108.0,Atlanta,Philips Arena,0.77142,0.72779,2758959,Atlanta Hawks,Orlando Magic,0.68811,0.67862,2016-01-18,45,2015-12-04,0,0.591,1.0,8,0,0.579,5.0,10,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,1,Monday,2016-01-18
4933,1007.0,63.0,12.0,12.0,1108.0,Atlanta,Philips Arena,0.77142,0.74414,2758958,Atlanta Hawks,Orlando Magic,0.68811,0.67862,2016-02-09,67,2015-12-04,0,0.591,1.0,8,0,0.579,5.0,10,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2016-02-09
4934,977.0,68.0,14.0,14.0,1108.0,Atlanta,Philips Arena,0.77142,0.73607,2759493,Atlanta Hawks,Washington Wizards,0.68811,0.71573,2016-03-22,109,2015-12-04,0,0.591,1.0,8,2,0.471,1.0,19,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2016-03-22
4935,971.0,61.0,17.0,17.0,1108.0,Atlanta,Philips Arena,0.77142,0.73677,2759338,Atlanta Hawks,Denver Nuggets,0.68811,0.6663,2016-03-18,105,2015-12-04,0,0.591,1.0,8,0,0.35,1.0,24,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Friday,2016-03-18
4936,913.0,69.0,16.0,16.0,719.0,Atlanta,Philips Arena,0.77142,0.72329,2759976,Atlanta Hawks,Portland Trail Blazers,0.68811,0.68039,2015-12-22,18,2015-12-04,0,0.591,1.0,8,1,0.4,1.0,23,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2015-12-22
4937,979.0,247.0,99.0,99.0,2175.0,Atlanta,Philips Arena,0.77142,0.78869,2760120,Atlanta Hawks,Golden State Warriors,0.68811,0.75952,2016-02-23,81,2015-12-04,0,0.591,1.0,8,3,1.0,20.0,1,15814.0,84.4,17541,92.8,16723,88.9,5015000.0,3.0,0,Tuesday,2016-02-23
